Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
1,XGBClassifier,0.8186946011281225,0.8177409051192224,0.18130539887187752,XGBClassifier
1,SVC,0.8114423851732474,0.810533681052684,0.18855761482675262,XGBClassifier
1,ExtraTreesClassifier,0.8082191780821918,0.806971368025225,0.1917808219178082,XGBClassifier
1,CalibratedClassifierCV,0.8082191780821918,0.8067107514125418,0.1917808219178082,XGBClassifier
1,RandomForestClassifier,0.8058017727639001,0.8030021174150902,0.19419822723609992,XGBClassifier
1,LinearSVC,0.7993553585817889,0.7960156423121956,0.20064464141821112,XGBClassifier
1,LogisticRegression,0.7993553585817889,0.7979678720082131,0.20064464141821112,XGBClassifier
1,LinearDiscriminantAnalysis,0.798549556809025,0.7985237393895226,0.20145044319097502,XGBClassifier
1,BaggingClassifier,0.7872683319903304,0.7869254751163628,0.2127316680096696,XGBClassifier
1,RidgeClassifier,0.7759871071716358,0.7664760511634989,0.22401289282836423,XGBClassifier
1,RidgeClassifierCV,0.7759871071716358,0.766508397511042,0.22401289282836423,XGBClassifier
1,BernoulliNB,0.7639000805801772,0.7616863410092415,0.23609991941982272,XGBClassifier
1,SGDClassifier,0.7598710717163578,0.7701795448531699,0.2401289282836422,XGBClassifier
1,NearestCentroid,0.7526188557614827,0.7592708361507123,0.24738114423851731,XGBClassifier
1,DecisionTreeClassifier,0.750201450443191,0.7479377255352057,0.24979854955680902,XGBClassifier
1,PassiveAggressiveClassifier,0.7477840451248993,0.7463943650584474,0.25221595487510073,XGBClassifier
1,Perceptron,0.7453666398066076,0.7418038552892852,0.25463336019339244,XGBClassifier
1,GaussianNB,0.6728444802578566,0.6501141792890325,0.3271555197421434,XGBClassifier
1,ExtraTreeClassifier,0.6535052377115229,0.652755971232592,0.34649476228847703,XGBClassifier
1,KNeighborsClassifier,0.6381950040290089,0.6433761664237113,0.36180499597099114,XGBClassifier
1,QuadraticDiscriminantAnalysis,0.6220789685737309,0.6093431092590034,0.37792103142626915,XGBClassifier
1,LabelPropagation,0.42143432715551976,0.48613354793051816,0.5785656728444802,XGBClassifier
1,LabelSpreading,0.42143432715551976,0.48565520431856346,0.5785656728444802,XGBClassifier
1,AdaBoostClassifier,0.07977437550362611,0.057967933855052174,0.9202256244963739,XGBClassifier
1,LGBMClassifier,0.0499597099113618,0.04473888398344812,0.9500402900886382,XGBClassifier
1,DummyClassifier,0.0249798549556809,0.0012175715465819307,0.9750201450443191,XGBClassifier
2,CalibratedClassifierCV,0.792741935483871,0.790346178813371,0.20725806451612902,CalibratedClassifierCV
2,LinearSVC,0.7919354838709678,0.7860314505968884,0.20806451612903226,CalibratedClassifierCV
2,LogisticRegression,0.7911290322580645,0.7902276167739922,0.20887096774193548,CalibratedClassifierCV
2,XGBClassifier,0.7887096774193548,0.7899123790750427,0.21129032258064517,CalibratedClassifierCV
2,ExtraTreesClassifier,0.7895161290322581,0.7892100548180213,0.21048387096774193,CalibratedClassifierCV
2,SVC,0.7806451612903226,0.7816309925054644,0.21935483870967742,CalibratedClassifierCV
2,RandomForestClassifier,0.782258064516129,0.7820181745581766,0.21774193548387097,CalibratedClassifierCV
2,LinearDiscriminantAnalysis,0.7653225806451613,0.7642305412640622,0.2346774193548387,CalibratedClassifierCV
2,RidgeClassifierCV,0.7580645161290323,0.7445293066033616,0.24193548387096775,CalibratedClassifierCV
2,RidgeClassifier,0.7580645161290323,0.7445293066033616,0.24193548387096775,CalibratedClassifierCV
2,BaggingClassifier,0.757258064516129,0.7574136915243646,0.24274193548387096,CalibratedClassifierCV
2,SGDClassifier,0.7443548387096774,0.7615273539025043,0.25564516129032255,CalibratedClassifierCV
2,BernoulliNB,0.7459677419354839,0.746434296171362,0.2540322580645161,CalibratedClassifierCV
2,PassiveAggressiveClassifier,0.7419354838709677,0.7418789682831346,0.25806451612903225,CalibratedClassifierCV
2,NearestCentroid,0.7362903225806452,0.743829862356151,0.26370967741935486,CalibratedClassifierCV
2,Perceptron,0.725,0.7207682564224306,0.275,CalibratedClassifierCV
2,DecisionTreeClassifier,0.7169354838709677,0.722917669105392,0.2830645161290323,CalibratedClassifierCV
2,GaussianNB,0.6508064516129032,0.6276081721333067,0.34919354838709676,CalibratedClassifierCV
2,ExtraTreeClassifier,0.6459677419354839,0.6529130490918947,0.3540322580645161,CalibratedClassifierCV
2,KNeighborsClassifier,0.6209677419354839,0.6311005543515925,0.3790322580645161,CalibratedClassifierCV
2,QuadraticDiscriminantAnalysis,0.6008064516129032,0.5866445573748539,0.39919354838709675,CalibratedClassifierCV
2,LabelPropagation,0.3758064516129032,0.4448759432698696,0.6241935483870967,CalibratedClassifierCV
2,LabelSpreading,0.3758064516129032,0.4443442172626534,0.6241935483870967,CalibratedClassifierCV
2,LGBMClassifier,0.15725806451612903,0.15831996581579594,0.842741935483871,CalibratedClassifierCV
2,AdaBoostClassifier,0.1032258064516129,0.08531458300286751,0.896774193548387,CalibratedClassifierCV
2,DummyClassifier,0.01935483870967742,0.0007349938750510413,0.9806451612903225,CalibratedClassifierCV
3,XGBClassifier,0.7887096774193548,0.7905951514583855,0.21129032258064517,SVC
3,SVC,0.8056451612903226,0.8029638793538558,0.19435483870967743,SVC
3,LinearDiscriminantAnalysis,0.7766129032258065,0.7737849238556757,0.22338709677419355,SVC
3,LinearSVC,0.8024193548387096,0.797862360322354,0.1975806451612903,SVC
3,CalibratedClassifierCV,0.8008064516129032,0.7985748944898239,0.19919354838709677,SVC
3,LogisticRegression,0.8008064516129032,0.7970804818821123,0.19919354838709677,SVC
