Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
2,LinearDiscriminantAnalysis,0.9620967741935483,0.9626440512520248,0.03790322580645161,LogisticRegression
2,RidgeClassifierCV,0.9580645161290322,0.9570021456057173,0.041935483870967745,LogisticRegression
2,RidgeClassifier,0.9580645161290322,0.9570021456057173,0.041935483870967745,LogisticRegression
2,Perceptron,0.9548387096774194,0.9553480950848616,0.04516129032258064,LogisticRegression
2,SGDClassifier,0.9548387096774194,0.9556697405066067,0.04516129032258064,LogisticRegression
2,XGBClassifier,0.9201612903225806,0.9205990847744974,0.07983870967741935,LogisticRegression
2,RandomForestClassifier,0.9185483870967742,0.9180627430328014,0.0814516129032258,LogisticRegression
2,GaussianNB,0.9185483870967742,0.9201556449053017,0.0814516129032258,LogisticRegression
2,ExtraTreesClassifier,0.9145161290322581,0.9136060058361045,0.08548387096774193,LogisticRegression
2,NearestCentroid,0.9032258064516129,0.9098458252443145,0.0967741935483871,LogisticRegression
2,QuadraticDiscriminantAnalysis,0.8814516129032258,0.8808994288813392,0.11854838709677419,LogisticRegression
2,BernoulliNB,0.8790322580645161,0.8814576730438228,0.12096774193548387,LogisticRegression
2,BaggingClassifier,0.7895161290322581,0.7904208424851497,0.21048387096774193,LogisticRegression
2,KNeighborsClassifier,0.7895161290322581,0.8051726874532135,0.21048387096774193,LogisticRegression
2,DecisionTreeClassifier,0.5637096774193548,0.5655992886604854,0.43629032258064515,LogisticRegression
2,ExtraTreeClassifier,0.442741935483871,0.44193152121568763,0.557258064516129,LogisticRegression
2,LGBMClassifier,0.20483870967741935,0.1857355253925105,0.7951612903225806,LogisticRegression
2,AdaBoostClassifier,0.04435483870967742,0.006406188093724374,0.9556451612903226,LogisticRegression
2,LabelSpreading,0.049193548387096775,0.04153804705319267,0.9508064516129032,LogisticRegression
2,LabelPropagation,0.049193548387096775,0.04153804705319267,0.9508064516129032,LogisticRegression
2,DummyClassifier,0.01935483870967742,0.0007349938750510413,0.9806451612903225,LogisticRegression
3,CalibratedClassifierCV,0.9758064516129032,0.9746437782201328,0.024193548387096774,CalibratedClassifierCV
3,LogisticRegression,0.975,0.9747625061991372,0.025,CalibratedClassifierCV
3,SVC,0.9717741935483871,0.9706826990870915,0.028225806451612902,CalibratedClassifierCV
3,LinearSVC,0.967741935483871,0.9680365641274191,0.03225806451612903,CalibratedClassifierCV
3,PassiveAggressiveClassifier,0.967741935483871,0.9684639385121102,0.03225806451612903,CalibratedClassifierCV
3,RidgeClassifierCV,0.9661290322580646,0.9644631776761017,0.03387096774193549,CalibratedClassifierCV
3,RidgeClassifier,0.9661290322580646,0.9644631776761017,0.03387096774193549,CalibratedClassifierCV
3,LinearDiscriminantAnalysis,0.9637096774193549,0.9635447444830386,0.036290322580645164,CalibratedClassifierCV
3,SGDClassifier,0.9620967741935483,0.9612875700980409,0.03790322580645161,CalibratedClassifierCV
3,Perceptron,0.957258064516129,0.9584297487992994,0.042741935483870966,CalibratedClassifierCV
3,NearestCentroid,0.907258064516129,0.9114095355393974,0.09274193548387097,CalibratedClassifierCV
3,RandomForestClassifier,0.9225806451612903,0.9215864851769542,0.07741935483870968,CalibratedClassifierCV
3,XGBClassifier,0.9225806451612903,0.9218766727031232,0.07741935483870968,CalibratedClassifierCV
3,GaussianNB,0.9185483870967742,0.918650849034137,0.0814516129032258,CalibratedClassifierCV
3,BernoulliNB,0.885483870967742,0.8873299923640392,0.11451612903225807,CalibratedClassifierCV
