Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
3,RidgeClassifierCV,0.932258064516129,0.9299901264897885,0.06774193548387097,LogisticRegression
3,RidgeClassifier,0.932258064516129,0.9299901264897885,0.06774193548387097,LogisticRegression
3,SGDClassifier,0.9282258064516129,0.9281511197997853,0.0717741935483871,LogisticRegression
3,PassiveAggressiveClassifier,0.9258064516129032,0.9272862537254477,0.07419354838709677,LogisticRegression
3,Perceptron,0.9129032258064517,0.9157170502767773,0.08709677419354839,LogisticRegression
3,XGBClassifier,0.8612903225806452,0.8602532726362567,0.13870967741935483,LogisticRegression
3,QuadraticDiscriminantAnalysis,0.8354838709677419,0.8366104545592816,0.16451612903225807,LogisticRegression
3,NearestCentroid,0.7838709677419354,0.7967248453542783,0.2161290322580645,LogisticRegression
3,GaussianNB,0.8064516129032258,0.8073491838921307,0.1935483870967742,LogisticRegression
3,RandomForestClassifier,0.807258064516129,0.8072165401130301,0.19274193548387097,LogisticRegression
3,ExtraTreesClassifier,0.7967741935483871,0.7991590807856591,0.2032258064516129,LogisticRegression
3,BernoulliNB,0.7435483870967742,0.7474389192308449,0.2564516129032258,LogisticRegression
3,BaggingClassifier,0.6685483870967742,0.6701855976641088,0.33145161290322583,LogisticRegression
3,KNeighborsClassifier,0.614516129032258,0.6325038535575446,0.38548387096774195,LogisticRegression
3,DecisionTreeClassifier,0.4854838709677419,0.48698507188116524,0.5145161290322581,LogisticRegression
3,ExtraTreeClassifier,0.32661290322580644,0.3271895576007389,0.6733870967741935,LogisticRegression
3,LGBMClassifier,0.1314516129032258,0.11370441457549524,0.8685483870967742,LogisticRegression
3,AdaBoostClassifier,0.08709677419354839,0.02470599180653259,0.9129032258064517,LogisticRegression
3,LabelSpreading,0.05887096774193548,0.05856646296377918,0.9411290322580645,LogisticRegression
3,LabelPropagation,0.05887096774193548,0.05856646296377918,0.9411290322580645,LogisticRegression
3,DummyClassifier,0.020967741935483872,0.0008612342659124497,0.9790322580645161,LogisticRegression
4,CalibratedClassifierCV,0.9483870967741935,0.947323049131831,0.05161290322580645,CalibratedClassifierCV
4,LinearSVC,0.9467741935483871,0.9466279396965924,0.0532258064516129,CalibratedClassifierCV
4,LogisticRegression,0.942741935483871,0.9417755387360947,0.05725806451612903,CalibratedClassifierCV
4,LinearDiscriminantAnalysis,0.9387096774193548,0.9382102035497383,0.06129032258064516,CalibratedClassifierCV
4,SGDClassifier,0.9354838709677419,0.935239617451504,0.06451612903225806,CalibratedClassifierCV
4,SVC,0.9314516129032258,0.9306627563696439,0.06854838709677419,CalibratedClassifierCV
4,PassiveAggressiveClassifier,0.9306451612903226,0.9328397112372713,0.06935483870967742,CalibratedClassifierCV
4,RidgeClassifier,0.925,0.9231306971108686,0.075,CalibratedClassifierCV
4,RidgeClassifierCV,0.9241935483870968,0.922211303892646,0.07580645161290323,CalibratedClassifierCV
4,Perceptron,0.917741935483871,0.9196639108110471,0.08225806451612903,CalibratedClassifierCV
4,XGBClassifier,0.8758064516129033,0.8749748117883507,0.12419354838709677,CalibratedClassifierCV
4,GaussianNB,0.8314516129032258,0.8299155308272398,0.1685483870967742,CalibratedClassifierCV
4,QuadraticDiscriminantAnalysis,0.8274193548387097,0.8294740761094803,0.17258064516129032,CalibratedClassifierCV
4,RandomForestClassifier,0.8258064516129032,0.8252934535020495,0.17419354838709677,CalibratedClassifierCV
4,NearestCentroid,0.8137096774193548,0.8230223376519349,0.18629032258064515,CalibratedClassifierCV
4,ExtraTreesClassifier,0.8064516129032258,0.8051746702692141,0.1935483870967742,CalibratedClassifierCV
4,BernoulliNB,0.7637096774193548,0.7636883968377333,0.23629032258064517,CalibratedClassifierCV
4,BaggingClassifier,0.6717741935483871,0.6725745047008622,0.3282258064516129,CalibratedClassifierCV
4,KNeighborsClassifier,0.6274193548387097,0.6441393052046954,0.3725806451612903,CalibratedClassifierCV
4,DecisionTreeClassifier,0.4854838709677419,0.4843853032365068,0.5145161290322581,CalibratedClassifierCV
4,ExtraTreeClassifier,0.3709677419354839,0.37197987775912383,0.6290322580645161,CalibratedClassifierCV
4,LGBMClassifier,0.225,0.21774715298454492,0.775,CalibratedClassifierCV
4,AdaBoostClassifier,0.08064516129032258,0.027935824203785372,0.9193548387096774,CalibratedClassifierCV
4,LabelSpreading,0.055645161290322584,0.04824185765161452,0.9443548387096774,CalibratedClassifierCV
4,LabelPropagation,0.055645161290322584,0.04824185765161452,0.9443548387096774,CalibratedClassifierCV
4,DummyClassifier,0.021774193548387097,0.0009280240344221809,0.978225806451613,CalibratedClassifierCV
5,LinearSVC,0.9491935483870968,0.9508189881212709,0.050806451612903224,LinearSVC
5,CalibratedClassifierCV,0.9483870967741935,0.9478978883083968,0.05161290322580645,LinearSVC
5,LogisticRegression,0.9467741935483871,0.9469724304892745,0.0532258064516129,LinearSVC
5,LinearDiscriminantAnalysis,0.9403225806451613,0.9404181933241595,0.05967741935483871,LinearSVC
5,PassiveAggressiveClassifier,0.9346774193548387,0.9369885864151928,0.06532258064516129,LinearSVC
5,SVC,0.9338709677419355,0.9339237223986019,0.06612903225806452,LinearSVC
5,SGDClassifier,0.9290322580645162,0.9290303756422099,0.07096774193548387,LinearSVC
5,Perceptron,0.9201612903225806,0.9212998540398336,0.07983870967741935,LinearSVC
5,RidgeClassifierCV,0.9185483870967742,0.9158661220622525,0.0814516129032258,LinearSVC
5,RidgeClassifier,0.9185483870967742,0.9158661220622525,0.0814516129032258,LinearSVC
5,XGBClassifier,0.8685483870967742,0.8687668891705579,0.1314516129032258,LinearSVC
5,QuadraticDiscriminantAnalysis,0.8266129032258065,0.8300267395950152,0.17338709677419356,LinearSVC
5,GaussianNB,0.8032258064516129,0.8055857001790085,0.1967741935483871,LinearSVC
5,ExtraTreesClassifier,0.8024193548387096,0.8034543026011468,0.1975806451612903,LinearSVC
5,RandomForestClassifier,0.7991935483870968,0.799726606761398,0.20080645161290323,LinearSVC
5,NearestCentroid,0.782258064516129,0.7965406303555246,0.21774193548387097,LinearSVC
5,BernoulliNB,0.7612903225806451,0.7656379291255643,0.23870967741935484,LinearSVC
5,BaggingClassifier,0.6548387096774193,0.6557254509536642,0.34516129032258064,LinearSVC
5,KNeighborsClassifier,0.6217741935483871,0.6406452295931776,0.3782258064516129,LinearSVC
5,DecisionTreeClassifier,0.4879032258064516,0.4959579444554919,0.5120967741935484,LinearSVC
5,ExtraTreeClassifier,0.3362903225806452,0.3395126561272002,0.6637096774193548,LinearSVC
5,LGBMClassifier,0.17661290322580644,0.1564227450249462,0.8233870967741935,LinearSVC
5,AdaBoostClassifier,0.08064516129032258,0.03221700579931982,0.9193548387096774,LinearSVC
5,LabelSpreading,0.06048387096774194,0.05280559472210701,0.9395161290322581,LinearSVC
5,LabelPropagation,0.06048387096774194,0.05280559472210701,0.9395161290322581,LinearSVC
5,DummyClassifier,0.016129032258064516,0.0005120327700972862,0.9838709677419355,LinearSVC
